rank,name,position,team,adp,high,low,stdev,bye,source
49,Bucky Irving,RB,TB,48.1,33,64,5.7,10,ffc
50,DJ Moore,WR,BUF,50.0,36,68,5.7,7,ffc
51,Drake Maye,QB,NE,50.3,29,65,8.0,11,ffc
52,Quinshon Judkins,RB,CLE,52.0,36,62,5.8,11,ffc
53,Bhayshul Tuten,RB,JAX,53.3,39,65,5.5,7,ffc
54,Mike Evans,WR,SF,53.4,36,71,6.6,8,ffc
55,Alec Pierce,WR,IND,55.0,44,65,4.7,13,ffc
56,Lamar Jackson,QB,BAL,55.1,32,67,8.8,13,ffc
57,Joe Burrow,QB,CIN,55.1,31,67,9.1,6,ffc
58,David Montgomery,RB,HOU,57.6,39,80,6.8,8,ffc
59,Luther Burden III,WR,CHI,58.3,43,78,6.5,10,ffc
60,Christian Watson,WR,GB,58.5,42,78,6.6,11,ffc
61,TreVeyon Henderson,RB,NE,58.5,44,71,5.4,11,ffc
62,Colston Loveland,TE,CHI,60.2,39,77,8.0,10,ffc
63,Courtland Sutton,WR,DEN,61.0,44,77,6.3,10,ffc
64,Marvin Harrison Jr.,WR,ARI,62.6,43,80,7.3,14,ffc
